5.45075e+0, 5.76321e-2
5.45187e+0, 4.24902e-2
5.45217e+0, 3.50434e-2
5.45502e+0, 4.35497e-2
5.45573e+0, 3.57940e-2
5.45929e+0, 4.18025e-2
5.45960e+0, 3.58712e-2
5.46214e+0, 3.36253e-2
5.46312e+0, 4.06037e-2
5.46642e+0, 4.31294e-2
5.46926e+0, 3.96667e-2
5.47013e+0, 5.08033e-2
5.47211e+0, 4.74707e-2
5.47354e+0, 5.30145e-2
5.47532e+0, 1.15484e-1
5.47710e+0, 5.40238e-2
5.47805e+0, 4.69619e-2
5.47995e+0, 5.23052e-2
5.48021e+0, 4.14325e-2
5.48351e+0, 3.76942e-2
5.48351e+0, 3.36253e-2
5.48698e+0, 3.61136e-2
5.48831e+0, 3.97594e-2
5.49079e+0, 3.45642e-2
5.49134e+0, 4.26212e-2
5.49383e+0, 3.44042e-2
5.49561e+0, 4.51425e-2
5.49585e+0, 3.92415e-2
5.49917e+0, 4.63086e-2
5.49917e+0, 3.85154e-2
5.50274e+0, 4.71647e-2
5.50274e+0, 3.93545e-2
5.50309e+0, 3.35349e-2
5.50630e+0, 4.41166e-2
5.50630e+0, 3.91008e-2
5.51016e+0, 4.13544e-2
5.51128e+0, 5.81311e-2
5.51311e+0, 4.14564e-2
5.51708e+0, 3.91611e-2
5.51999e+0, 3.54443e-2
5.52232e+0, 4.54680e-2
5.52339e+0, 3.37706e-2
5.52481e+0, 3.95245e-2
5.52679e+0, 3.25557e-2
5.52837e+0, 3.83993e-2
5.53015e+0, 2.55463e-2
5.53051e+0, 3.42839e-2
5.53224e+0, 3.82672e-2
5.53478e+0, 4.97757e-2
5.53576e+0, 4.18250e-2
5.53870e+0, 4.57136e-2
5.53977e+0, 3.53913e-2
5.54345e+0, 3.42962e-2
5.54634e+0, 3.20913e-2
5.54938e+0, 4.19378e-2
5.54966e+0, 3.28297e-2
5.55330e+0, 3.64558e-2
5.55484e+0, 4.23617e-2
5.55713e+0, 3.69004e-2
5.56015e+0, 3.22502e-2
5.56042e+0, 3.96097e-2
5.56363e+0, 3.87861e-2
5.56407e+0, 3.30416e-2
5.56754e+0, 3.32649e-2
5.56932e+0, 3.08480e-2
5.57110e+0, 4.46907e-2
5.57324e+0, 3.81026e-2
5.57466e+0, 4.39268e-2
5.57707e+0, 3.97916e-2
5.57989e+0, 3.78570e-2
5.58057e+0, 4.17125e-2
5.58285e+0, 6.31603e-2
5.58285e+0, 4.28515e-2
5.58392e+0, 5.14111e-2
5.58428e+0, 7.42410e-2
5.58775e+0, 4.93617e-2
5.59078e+0, 5.10523e-2
5.59176e+0, 7.41610e-2
5.59328e+0, 4.85049e-2
5.59354e+0, 6.29904e-2
5.59532e+0, 3.96097e-2
5.59639e+0, 5.09149e-2
5.59710e+0, 1.99003e-1
5.59888e+0, 1.00064e-1
5.59995e+0, 5.64033e-2
5.60117e+0, 4.15132e-2
5.60351e+0, 4.08231e-2
5.60458e+0, 4.68608e-2
5.60742e+0, 5.92186e-2
5.60814e+0, 5.13004e-2
5.61027e+0, 6.73063e-2
5.61027e+0, 5.34447e-2
5.61098e+0, 6.08225e-2
5.61348e+0, 6.70169e-2
5.61455e+0, 8.15379e-2
5.61668e+0, 9.85659e-2
5.61811e+0, 7.94561e-2
5.61882e+0, 9.98487e-2
5.62024e+0, 6.47453e-2
5.62024e+0, 7.87741e-2
5.62380e+0, 6.35015e-2
5.62380e+0, 5.31003e-2
5.62630e+0, 5.49041e-2
5.62760e+0, 4.50615e-2
5.63077e+0, 4.65699e-2
5.63128e+0, 3.25557e-2
5.63316e+0, 4.02614e-2
5.63342e+0, 5.23052e-2
5.63581e+0, 3.95245e-2
5.63769e+0, 3.10983e-2
5.63876e+0, 5.96541e-2
5.63974e+0, 4.15442e-2
5.64232e+0, 4.15629e-2
5.64303e+0, 3.71298e-2
5.64517e+0, 3.41365e-2
5.64766e+0, 4.40216e-2
5.64766e+0, 3.36253e-2
5.64873e+0, 7.04226e-2
5.64980e+0, 8.51752e-2
5.65051e+0, 9.77198e-2
5.65122e+0, 3.71790e-1
5.65229e+0, 7.57138e-1
5.65336e+0, 6.84769e-2
5.65514e+0, 4.63585e-2
5.65692e+0, 5.65555e-2
5.65843e+0, 4.54680e-2
5.66072e+0, 3.93121e-2
5.66214e+0, 5.07324e-2
5.66250e+0, 3.81299e-2
5.66333e+0, 1.18637e-1
5.66564e+0, 4.03855e-2
5.66582e+0, 5.47269e-2
5.66689e+0, 1.47171e-1
5.66760e+0, 7.62682e-2
5.66867e+0, 4.30830e-2
5.66974e+0, 3.53238e-1
5.67045e+0, 3.36253e-2
5.67116e+0, 5.06413e-2
5.67401e+0, 9.01328e-2
5.67472e+0, 7.22676e-2
5.67650e+0, 4.82962e-2
5.67793e+0, 4.05309e-2
5.68017e+0, 3.72213e-2
5.68210e+0, 4.40216e-2
5.68461e+0, 3.91219e-2
5.68817e+0, 3.73002e-2
5.68861e+0, 4.53701e-2
5.69134e+0, 4.06767e-2
5.69370e+0, 4.58899e-2
5.69573e+0, 8.04903e-2
5.69573e+0, 4.90304e-2
5.69680e+0, 3.16299e-1
5.69751e+0, 5.17853e-1
5.69823e+0, 2.75695e-1
5.69929e+0, 6.83295e-2
5.70036e+0, 4.29671e-2
5.70214e+0, 3.60262e-2
5.70321e+0, 1.18318e-1
5.70428e+0, 5.39075e-2
5.70499e+0, 3.36253e-2
5.70570e+0, 4.67599e-2
5.70713e+0, 6.65849e-2
5.70784e+0, 5.78395e-2
5.70820e+0, 1.08838e-1
5.71033e+0, 4.06037e-2
5.71033e+0, 6.31603e-2
5.71211e+0, 5.23052e-2
5.71318e+0, 9.77198e-2
5.71425e+0, 3.82672e-2
5.71532e+0, 6.48850e-2
5.71567e+0, 4.79850e-2
5.71781e+0, 3.64951e-2
5.71817e+0, 4.77271e-2
5.72155e+0, 3.43579e-2
5.72297e+0, 3.29972e-2
5.72422e+0, 3.79932e-2
5.72493e+0, 5.81311e-2
5.72564e+0, 4.88195e-2
5.72742e+0, 5.82565e-2
5.72814e+0, 4.77271e-2
5.72861e+0, 3.81985e-2
5.73134e+0, 2.91774e-2
5.73205e+0, 3.52011e-2
5.73348e+0, 4.68608e-2
5.73569e+0, 3.47717e-2
5.73597e+0, 4.40216e-2
5.73811e+0, 3.06933e-2
5.73917e+0, 3.66527e-2
5.74274e+0, 3.68111e-2
5.74523e+0, 3.52961e-2
5.74640e+0, 3.95245e-2
5.74986e+0, 3.93545e-2
5.75081e+0, 3.53595e-2
5.75342e+0, 3.81299e-2
5.75440e+0, 4.79204e-2
5.75745e+0, 5.02969e-2
5.75805e+0, 4.53456e-2
5.76018e+0, 3.95245e-2
5.76143e+0, 5.10523e-2
5.76268e+0, 5.92697e-2
5.76458e+0, 5.21177e-2
5.76624e+0, 5.74771e-2
5.76980e+0, 5.70144e-2
5.77087e+0, 7.03467e-2
5.77158e+0, 1.63916e-1
5.77265e+0, 5.47994e-1
5.77371e+0, 1.00197e+0
5.77443e+0, 1.98468e-1
5.77514e+0, 7.40412e-2
5.77779e+0, 3.59572e-2
5.78119e+0, 3.78162e-2
5.78440e+0, 3.56785e-2
5.78475e+0, 4.21644e-2
5.78618e+0, 4.90304e-2
5.78842e+0, 4.53282e-2
5.79045e+0, 3.73505e-2
5.79218e+0, 4.48424e-2
5.79437e+0, 4.77271e-2
5.79472e+0, 3.32649e-2
5.79722e+0, 3.27316e-2
5.79784e+0, 4.08781e-2
